,jail_sentence,criminal_risk_radius,cop_catch_radius,criminal_risk_aversion,criminal_disconnectivity,Run,Centrum,Criminals in jail,Nieuw-West,Noord,Oost,Total crimes,West,Zuid,Zuidoost
31,8,2,1,58,8,31.0,1.139274999999999,12.0,5.542324999999997,2.0497750000000012,3.119500000000001,4925.0,1.0398000000000005,3.7661500000000023,0.9601750000000002
32,8,2,4,251,8,32.0,0.9104249999999997,35.0,1.1591999999999998,0.43782499999999996,1.6865999999999999,2596.0,1.7015500000000001,2.064625,0.16915000000000002
33,8,2,4,58,29,33.0,0.9104249999999997,35.0,1.1591999999999998,0.43782499999999996,1.6865999999999999,2596.0,1.7015500000000001,2.064625,0.16915000000000002
34,14,10,1,251,29,34.0,0.9104249999999997,35.0,1.1591999999999998,0.43782499999999996,1.6865999999999999,2596.0,1.7015500000000001,2.064625,0.16915000000000002
35,18,7,8,308,58,35.0,0.9751000000000001,29.0,3.6169500000000014,1.7810749999999995,3.5024250000000006,4220.0,1.4974750000000001,2.686525000000001,0.30847499999999994
36,4,7,8,308,58,36.0,0.9751000000000001,29.0,3.6169500000000014,1.7810749999999995,3.5024250000000006,4220.0,1.4974750000000001,2.686525000000001,0.30847499999999994
37,18,5,8,308,58,37.0,1.5572249999999999,32.0,3.203925,1.303475,1.9950000000000014,3316.0,1.3632250000000008,1.6119250000000005,0.283575
38,18,7,6,308,58,38.0,1.9253999999999993,17.0,5.860675,2.7661999999999964,5.228875000000001,5129.0,1.0397750000000003,2.1691000000000016,0.5721250000000001
39,18,7,8,1,58,39.0,2.0596500000000004,38.0,0.76615,0.0,0.5621750000000003,1963.0,1.005025,1.8308250000000001,0.0
40,18,7,8,308,79,40.0,1.2288750000000004,19.0,3.084649999999999,3.2237999999999993,6.711625000000001,4769.0,1.3930250000000002,1.5174,0.7164249999999999
41,4,5,6,1,79,41.0,2.0596500000000004,38.0,0.76615,0.0,0.5621750000000003,1963.0,1.005025,1.8308250000000001,0.0
42,13,4,2,183,83,42.0,1.2288750000000004,19.0,3.084649999999999,3.2237999999999993,6.711625000000001,4769.0,1.3930250000000002,1.5174,0.7164249999999999
43,9,4,2,183,83,43.0,1.2288750000000004,19.0,3.084649999999999,3.2237999999999993,6.711625000000001,4769.0,1.3930250000000002,1.5174,0.7164249999999999
44,13,8,2,183,83,44.0,1.2288750000000004,19.0,3.084649999999999,3.2237999999999993,6.711625000000001,4769.0,1.3930250000000002,1.5174,0.7164249999999999
45,13,4,8,183,83,45.0,1.2288750000000004,19.0,3.084649999999999,3.2237999999999993,6.711625000000001,4769.0,1.3930250000000002,1.5174,0.7164249999999999
46,13,4,2,126,83,46.0,1.2288750000000004,19.0,3.084649999999999,3.2237999999999993,6.711625000000001,4769.0,1.3930250000000002,1.5174,0.7164249999999999
47,13,4,2,183,54,47.0,1.2288750000000004,19.0,3.084649999999999,3.2237999999999993,6.711625000000001,4769.0,1.3930250000000002,1.5174,0.7164249999999999
48,9,8,8,126,54,48.0,0.9751000000000001,29.0,3.6169500000000014,1.7810749999999995,3.5024250000000006,4220.0,1.4974750000000001,2.686525000000001,0.30847499999999994
49,3,9,6,433,33,49.0,0.9751000000000001,29.0,3.6169500000000014,1.7810749999999995,3.5024250000000006,4220.0,1.4974750000000001,2.686525000000001,0.30847499999999994
50,19,9,6,433,33,50.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
51,3,3,6,433,33,51.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
52,3,9,4,433,33,52.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
53,3,9,6,376,33,53.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
54,3,9,6,433,4,54.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
55,19,3,4,376,4,55.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
56,4,2,1,277,90,56.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
57,15,2,1,277,90,57.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
58,4,9,1,277,90,58.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
59,4,2,2,277,90,59.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
60,4,2,1,283,90,60.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
61,4,2,1,277,73,61.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
62,15,9,2,283,73,62.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
63,14,6,6,27,40,63.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
64,5,6,6,27,40,64.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
65,14,5,6,27,40,65.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
66,14,6,6,27,40,66.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
67,14,6,6,33,40,67.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
68,14,6,6,27,23,68.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
69,5,5,6,33,23,69.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
70,19,4,3,402,15,70.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
71,0,4,3,402,15,71.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
72,19,7,3,402,15,72.0,1.2886000000000004,10.0,7.482525000000001,2.2935250000000007,4.790975000000001,5999.0,1.9302999999999992,3.193975,0.77115
73,19,4,9,402,15,73.0,0.9602249999999999,31.0,1.3482499999999993,0.62685,0.8358000000000004,1835.0,1.2338500000000001,1.7810500000000002,0.2437750000000002
74,19,4,3,158,15,74.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
75,19,4,3,402,48,75.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
76,0,7,9,158,48,76.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
77,9,8,8,152,65,77.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
78,10,8,8,152,65,78.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
79,9,3,8,152,65,79.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
80,9,8,4,152,65,80.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
81,9,8,8,408,65,81.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
82,9,8,8,152,98,82.0,1.2886000000000004,10.0,7.482525000000001,2.2935250000000007,4.790975000000001,5999.0,1.9302999999999992,3.193975,0.77115
83,10,3,4,408,98,83.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
84,6,5,7,214,52,84.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
85,18,5,7,214,52,85.0,0.9602249999999999,31.0,1.3482499999999993,0.62685,0.8358000000000004,1835.0,1.2338500000000001,1.7810500000000002,0.2437750000000002
86,6,6,7,214,52,86.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
87,6,5,10,214,52,87.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
88,6,5,7,220,52,88.0,1.2886000000000004,10.0,7.482525000000001,2.2935250000000007,4.790975000000001,5999.0,1.9302999999999992,3.193975,0.77115
89,6,5,7,214,10,89.0,0.9602249999999999,31.0,1.3482499999999993,0.62685,0.8358000000000004,1835.0,1.2338500000000001,1.7810500000000002,0.2437750000000002
90,18,6,10,220,10,90.0,0.9602249999999999,31.0,1.3482499999999993,0.62685,0.8358000000000004,1835.0,1.2338500000000001,1.7810500000000002,0.2437750000000002
91,16,9,2,464,2,91.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
92,8,9,2,464,2,92.0,0.9602249999999999,31.0,1.3482499999999993,0.62685,0.8358000000000004,1835.0,1.2338500000000001,1.7810500000000002,0.2437750000000002
93,16,1,2,464,2,93.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
94,16,9,5,464,2,94.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
95,16,9,2,470,2,95.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
96,16,9,2,464,60,96.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
97,8,1,5,470,60,97.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
98,11,3,9,89,27,98.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
99,3,3,9,89,27,99.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
100,11,8,9,89,27,100.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
101,11,3,3,89,27,101.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
102,11,3,9,345,27,102.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
103,11,3,9,89,85,103.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
104,3,8,3,345,85,104.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
105,1,7,5,339,77,105.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
106,13,7,5,339,77,106.0,0.9602249999999999,31.0,1.3482499999999993,0.62685,0.8358000000000004,1835.0,1.2338500000000001,1.7810500000000002,0.2437750000000002
107,1,4,5,339,77,107.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
108,1,7,7,339,77,108.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
109,1,7,5,95,77,109.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
110,1,7,5,339,35,110.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
111,13,4,7,95,35,111.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
112,2,3,6,167,24,112.0,0.9602249999999999,31.0,1.3482499999999993,0.62685,0.8358000000000004,1835.0,1.2338500000000001,1.7810500000000002,0.2437750000000002
113,8,3,6,167,24,113.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
114,2,2,6,167,24,114.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
115,2,3,3,167,24,115.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
116,2,3,6,48,24,116.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
117,2,3,6,167,76,117.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
118,8,2,3,48,76,118.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
119,12,7,1,417,74,119.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
120,18,7,1,417,74,120.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
121,12,6,1,417,74,121.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
122,12,7,7,417,74,122.0,1.2886000000000004,10.0,7.482525000000001,2.2935250000000007,4.790975000000001,5999.0,1.9302999999999992,3.193975,0.77115
123,12,7,1,298,74,123.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
124,12,7,1,417,26,124.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
125,18,6,7,298,26,125.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
126,17,5,8,42,99,126.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
127,13,5,8,42,99,127.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
128,17,4,8,42,99,128.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
129,17,5,9,42,99,129.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
130,17,5,8,423,99,130.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
131,17,5,8,42,1,131.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
132,13,4,9,423,1,132.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
133,7,10,4,292,49,133.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
134,3,10,4,292,49,134.0,1.2886000000000004,10.0,7.482525000000001,2.2935250000000007,4.790975000000001,5999.0,1.9302999999999992,3.193975,0.77115
135,7,8,4,292,49,135.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
136,7,10,5,292,49,136.0,0.4129249999999999,11.0,5.039774999999999,3.970174999999999,2.56215,5643.0,1.587025,3.711400000000001,2.1292999999999993
137,7,10,4,173,49,137.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
138,7,10,4,292,51,138.0,1.2886000000000004,10.0,7.482525000000001,2.2935250000000007,4.790975000000001,5999.0,1.9302999999999992,3.193975,0.77115
139,3,8,5,173,51,139.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
140,9,4,3,355,36,140.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
141,6,4,3,355,36,141.0,1.3432500000000007,21.0,1.243775,1.6566999999999998,1.0298249999999998,2650.0,1.5820500000000002,2.8557249999999987,0.019899999999999998
142,9,5,3,355,36,142.0,0.9602249999999999,31.0,1.3482499999999993,0.62685,0.8358000000000004,1835.0,1.2338500000000001,1.7810500000000002,0.2437750000000002
143,9,4,8,355,36,143.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
144,9,4,3,486,36,144.0,1.2886000000000004,10.0,7.482525000000001,2.2935250000000007,4.790975000000001,5999.0,1.9302999999999992,3.193975,0.77115
145,9,4,3,355,38,145.0,1.2886000000000004,10.0,7.482525000000001,2.2935250000000007,4.790975000000001,5999.0,1.9302999999999992,3.193975,0.77115
146,6,5,8,486,38,146.0,0.9602249999999999,31.0,1.3482499999999993,0.62685,0.8358000000000004,1835.0,1.2338500000000001,1.7810500000000002,0.2437750000000002
147,19,9,7,105,86,147.0,1.1293499999999999,15.0,6.094550000000001,2.62685,5.06475,5275.0,1.1393000000000004,3.318375000000001,1.651725
148,16,9,7,105,86,148.0,1.0745999999999993,25.0,2.7661249999999997,0.447875,1.606925,3220.0,1.253724999999999,3.3931,0.3582499999999999
149,19,10,7,105,86,149.0,0.04975,17.0,4.392975000000003,2.9752000000000014,3.0496999999999996,3855.0,1.3234249999999996,2.2089000000000008,1.2239000000000009
150,19,9,4,105,86,150.0,0.9203749999999998,18.0,7.204025000000001,3.034825,2.144274999999999,5759.0,1.8357999999999992,3.198975,1.184075
151,19,9,7,236,86,151.0,1.8657250000000003,5.0,5.920499999999997,3.4626499999999987,9.910449999999996,7547.0,1.1442750000000006,2.6417250000000014,2.129375
152,19,9,7,105,88,152.0,0.6318499999999999,19.0,5.955225000000005,2.9999499999999997,3.2537999999999987,4471.0,1.7661250000000004,3.2586250000000003,0.08457499999999998
153,16,10,4,236,88,153.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
154,14,2,5,480,61,154.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
155,11,2,5,480,61,155.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
156,14,3,5,480,61,156.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
157,14,2,2,480,61,157.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
158,14,2,5,111,61,158.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
159,14,2,5,480,63,159.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
160,11,3,2,111,63,160.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
161,4,6,9,230,11,161.0,1.2886000000000004,10.0,7.482525000000001,2.2935250000000007,4.790975000000001,5999.0,1.9302999999999992,3.193975,0.77115
162,1,6,9,230,11,162.0,1.611975,25.0,3.7015000000000002,1.1293500000000003,1.945300000000001,4011.0,2.0547250000000004,2.8308999999999997,1.0945000000000007
163,4,7,9,230,11,163.0,1.8657250000000003,5.0,5.920499999999997,3.4626499999999987,9.910449999999996,7547.0,1.1442750000000006,2.6417250000000014,2.129375
164,4,6,6,230,11,164.0,0.6318499999999999,19.0,5.955225000000005,2.9999499999999997,3.2537999999999987,4471.0,1.7661250000000004,3.2586250000000003,0.08457499999999998
165,4,6,9,361,11,165.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
166,4,6,9,230,13,166.0,0.9203749999999998,18.0,7.204025000000001,3.034825,2.144274999999999,5759.0,1.8357999999999992,3.198975,1.184075
167,1,7,6,361,13,167.0,1.1293499999999999,15.0,6.094550000000001,2.62685,5.06475,5275.0,1.1393000000000004,3.318375000000001,1.651725
168,3,5,5,74,68,168.0,1.2189,24.0,0.0,0.0,0.4875999999999999,1498.0,0.8258749999999999,2.781050000000001,0.0
169,4,5,5,74,68,169.0,0.9203749999999998,18.0,7.204025000000001,3.034825,2.144274999999999,5759.0,1.8357999999999992,3.198975,1.184075
170,3,5,5,74,68,170.0,0.04975,17.0,4.392975000000003,2.9752000000000014,3.0496999999999996,3855.0,1.3234249999999996,2.2089000000000008,1.2239000000000009
171,3,5,8,74,68,171.0,0.9203749999999998,18.0,7.204025000000001,3.034825,2.144274999999999,5759.0,1.8357999999999992,3.198975,1.184075
172,3,5,5,455,68,172.0,1.8657250000000003,5.0,5.920499999999997,3.4626499999999987,9.910449999999996,7547.0,1.1442750000000006,2.6417250000000014,2.129375
173,3,5,5,74,57,173.0,0.9203749999999998,18.0,7.204025000000001,3.034825,2.144274999999999,5759.0,1.8357999999999992,3.198975,1.184075
174,4,5,8,455,57,174.0,0.6318499999999999,19.0,5.955225000000005,2.9999499999999997,3.2537999999999987,4471.0,1.7661250000000004,3.2586250000000003,0.08457499999999998
